date,stock_id,type,value,origin_name
2024-09-30,2409,EPS,-0.12,基本每股盈餘
2024-09-30,6461,EPS,-0.7,基本每股盈餘
2024-09-30,1216,EPS,1.07,基本每股盈餘
2024-09-30,2882,EPS,2.12,基本每股盈餘（元）
2024-09-30,2408,EPS,-0.48,基本每股盈餘
2024-09-30,1225,EPS,0.3,基本每股盈餘
2024-09-30,2883,EPS,0.73,基本每股盈餘（元）
2024-09-30,2406,EPS,-0.22,基本每股盈餘
2024-09-30,2884,EPS,0.52,基本每股盈餘（元）
2024-09-30,2399,EPS,-0.14,基本每股盈餘
2024-09-30,6456,EPS,-0.17,基本每股盈餘
2024-09-30,2885,EPS,0.73,基本每股盈餘（元）
2024-09-30,2880,EPS,0.49,基本每股盈餘（元）
2024-09-30,2471,EPS,0.69,基本每股盈餘
2024-09-30,2886,EPS,0.6,基本每股盈餘（元）
2024-09-30,2397,EPS,0.8,基本每股盈餘
2024-09-30,2887,EPS,0.43,基本每股盈餘（元）
2024-09-30,2393,EPS,1.25,基本每股盈餘
2024-09-30,1227,EPS,0.54,基本每股盈餘
2024-09-30,2888,EPS,-0.08,基本每股盈餘（元）
2024-09-30,2388,EPS,0.59,基本每股盈餘
2024-09-30,6446,EPS,2.21,基本每股盈餘
2024-09-30,2889,EPS,0.14,基本每股盈餘（元）
2024-09-30,6533,EPS,-0.04,基本每股盈餘
2024-09-30,2890,EPS,0.47,基本每股盈餘（元）
2024-09-30,2383,EPS,7.3,基本每股盈餘
2024-09-30,2474,EPS,2.1,基本每股盈餘
2024-09-30,2726,EPS,0.18,基本每股盈餘
2024-09-30,2801,EPS,0.34,基本每股盈餘（元）
2024-09-30,2412,EPS,1.16,基本每股盈餘
2024-09-30,2809,EPS,0.57,基本每股盈餘（元）
2024-09-30,2820,EPS,0.31,基本每股盈餘（元）
2024-09-30,1217,EPS,0.23,基本每股盈餘
2024-09-30,2455,EPS,0.78,基本每股盈餘
2024-09-30,2823,Revenue,74580728000.0,營業收入
2024-09-30,2834,EPS,0.21,基本每股盈餘（元）
2024-09-30,2454,EPS,15.94,基本每股盈餘
2024-09-30,6510,EPS,3.25,基本每股盈餘
2024-09-30,2838,EPS,0.38,基本每股盈餘（元）
2024-09-30,6523,EPS,2.15,基本每股盈餘
2024-09-30,2449,EPS,2.03,基本每股盈餘
2024-09-30,2849,EPS,0.24,基本每股盈餘（元）
2024-09-30,2441,EPS,1.18,基本每股盈餘
2024-09-30,2461,EPS,0.22,基本每股盈餘
2024-09-30,1218,EPS,0.55,基本每股盈餘
2024-09-30,2850,Revenue,5323089000.0,營業收入
2024-09-30,2439,EPS,2.59,基本每股盈餘
2024-09-30,6505,EPS,-0.32,基本每股盈餘
2024-09-30,2851,Revenue,5069055000.0,營業收入
2024-09-30,2852,Revenue,1929552000.0,營業收入
2024-09-30,2436,EPS,0.08,基本每股盈餘
2024-09-30,2855,EPS,0.37,基本每股盈餘（元）
2024-09-30,2812,EPS,0.37,基本每股盈餘（元）
2024-09-30,2429,EPS,-0.46,基本每股盈餘
2024-09-30,6488,EPS,6.18,基本每股盈餘
2024-09-30,2462,EPS,0.11,基本每股盈餘
2024-09-30,2856,EPS,0.5,基本每股盈餘（元）
2024-09-30,2421,EPS,1.28,基本每股盈餘
2024-09-30,1219,EPS,0.04,基本每股盈餘
2024-09-30,2867,Revenue,28425056000.0,營業收入
2024-09-30,2891,EPS,1.1,基本每股盈餘（元）
2024-09-30,2382,EPS,4.32,基本每股盈餘
2024-09-30,1229,EPS,0.44,基本每股盈餘
2024-09-30,2892,EPS,0.5,基本每股盈餘（元）
2024-09-30,3016,EPS,0.16,基本每股盈餘
2024-09-30,2351,EPS,0.86,基本每股盈餘
2024-09-30,6803,EPS,4.89,基本每股盈餘
2024-09-30,2504,EPS,0.73,基本每股盈餘
2024-09-30,1234,EPS,0.91,基本每股盈餘
2024-09-30,3017,EPS,6.02,基本每股盈餘
2024-09-30,2348,EPS,3.89,基本每股盈餘
2024-09-30,3023,EPS,3.95,基本每股盈餘
2024-09-30,2345,EPS,4.75,基本每股盈餘
2024-09-30,6285,EPS,1.09,基本每股盈餘
2024-09-30,3028,EPS,0.43,基本每股盈餘
2024-09-30,2344,EPS,0.0,基本每股盈餘
2024-09-30,3030,EPS,1.64,基本每股盈餘
2024-09-30,2597,EPS,2.77,基本每股盈餘
2024-09-30,3031,EPS,0.45,基本每股盈餘
2024-09-30,2505,EPS,0.1,基本每股盈餘
2024-09-30,2340,EPS,-0.39,基本每股盈餘
2024-09-30,1236,EPS,-0.01,基本每股盈餘
2024-09-30,3032,EPS,0.62,基本每股盈餘
2024-09-30,2337,EPS,-0.16,基本每股盈餘
2024-09-30,6278,EPS,2.26,基本每股盈餘
2024-09-30,3033,EPS,0.76,基本每股盈餘
2024-09-30,2332,EPS,0.3,基本每股盈餘
2024-09-30,3034,EPS,8.64,基本每股盈餘
2024-09-30,6277,EPS,0.92,基本每股盈餘
2024-09-30,2330,EPS,12.55,基本每股盈餘
2024-09-30,2460,EPS,-0.33,基本每股盈餘
2024-09-30,3035,EPS,1.01,基本每股盈餘
2024-09-30,1256,EPS,4.15,基本每股盈餘
2024-09-30,3014,EPS,3.08,基本每股盈餘
2024-09-30,2329,EPS,0.25,基本每股盈餘
2024-09-30,2353,EPS,0.5,基本每股盈餘
2024-09-30,3593,EPS,-0.88,基本每股盈餘
2024-09-30,6442,EPS,3.43,基本每股盈餘
2024-09-30,2379,EPS,8.53,基本每股盈餘
2024-09-30,2723,EPS,0.84,基本每股盈餘
2024-09-30,2903,EPS,0.3,基本每股盈餘
2024-09-30,2905,EPS,-0.94,基本每股盈餘
2024-09-30,2368,EPS,3.28,基本每股盈餘
2024-09-30,6415,EPS,1.96,基本每股盈餘
2024-09-30,2908,EPS,0.15,基本每股盈餘
2024-09-30,2365,EPS,0.22,基本每股盈餘
2024-09-30,2498,EPS,-1.06,基本每股盈餘
2024-09-30,2719,EPS,0.06,基本每股盈餘
2024-09-30,1232,EPS,1.61,基本每股盈餘
2024-09-30,2910,EPS,0.22,基本每股盈餘
2024-09-30,2364,EPS,1.46,基本每股盈餘
2024-09-30,2718,EPS,33.25,基本每股盈餘
2024-09-30,2911,EPS,-1.35,基本每股盈餘
2024-09-30,2363,EPS,1.46,基本每股盈餘
2024-09-30,2912,EPS,2.87,基本每股盈餘
2024-09-30,6414,EPS,5.03,基本每股盈餘
2024-09-30,2915,EPS,3.2,基本每股盈餘
2024-09-30,2357,EPS,16.83,基本每股盈餘
2024-09-30,2501,EPS,0.07,基本每股盈餘
2024-09-30,1215,EPS,1.74,基本每股盈餘
2024-09-30,2923,EPS,0.03,基本每股盈餘
2024-09-30,2356,EPS,0.56,基本每股盈餘
2024-09-30,1233,EPS,0.13,基本每股盈餘
2024-09-30,2712,EPS,-0.35,基本每股盈餘
2024-09-30,3008,EPS,49.67,基本每股盈餘
2024-09-30,2354,EPS,0.69,基本每股盈餘
2024-09-30,6409,EPS,14.08,基本每股盈餘
2024-09-30,3013,EPS,0.8,基本每股盈餘
2024-09-30,3533,EPS,18.33,基本每股盈餘
2024-09-30,4162,EPS,0.64,基本每股盈餘
2024-09-30,3711,EPS,2.24,基本每股盈餘
2024-09-30,1528,EPS,-0.34,基本每股盈餘
2024-09-30,1580,EPS,3.45,基本每股盈餘
2024-09-30,5274,EPS,19.3,基本每股盈餘
2024-09-30,5534,EPS,1.14,基本每股盈餘
2024-09-30,4743,EPS,-1.06,基本每股盈餘
2024-09-30,6120,EPS,0.02,基本每股盈餘
2024-09-30,4130,EPS,0.05,基本每股盈餘
2024-09-30,1319,EPS,1.49,基本每股盈餘
2024-09-30,4106,EPS,0.08,基本每股盈餘
2024-09-30,1529,EPS,-0.06,基本每股盈餘
2024-09-30,4904,EPS,0.88,基本每股盈餘
2024-09-30,5269,EPS,13.06,基本每股盈餘
2024-09-30,1560,EPS,1.96,基本每股盈餘
2024-09-30,1717,EPS,0.39,基本每股盈餘
2024-09-30,1605,EPS,0.09,基本每股盈餘
2024-09-30,1514,EPS,0.57,基本每股盈餘
2024-09-30,1477,EPS,4.74,基本每股盈餘
2024-09-30,6146,EPS,3.1,基本每股盈餘
2024-09-30,1603,EPS,1.02,基本每股盈餘
2024-09-30,3706,EPS,0.95,基本每股盈餘
2024-09-30,1526,EPS,-0.51,基本每股盈餘
2024-09-30,4174,EPS,-2.27,基本每股盈餘
2024-09-30,1722,EPS,0.75,基本每股盈餘
2024-09-30,5371,EPS,0.52,基本每股盈餘
2024-09-30,1582,EPS,1.52,基本每股盈餘
2024-09-30,4175,EPS,0.48,基本每股盈餘
2024-09-30,3707,EPS,-0.44,基本每股盈餘
2024-09-30,1527,EPS,0.85,基本每股盈餘
2024-09-30,4133,EPS,0.05,基本每股盈餘
2024-09-30,1718,EPS,0.14,基本每股盈餘
2024-09-30,5903,EPS,11.87,基本每股盈餘
2024-09-30,5347,EPS,1.3,基本每股盈餘
2024-09-30,5009,EPS,1.67,基本每股盈餘
2024-09-30,1608,EPS,0.2,基本每股盈餘
2024-09-30,1530,EPS,0.59,基本每股盈餘
2024-09-30,1713,EPS,0.31,基本每股盈餘
2024-09-30,4919,EPS,-0.25,基本每股盈餘
2024-09-30,4119,EPS,3.19,基本每股盈餘
2024-09-30,4961,EPS,4.19,基本每股盈餘
2024-09-30,1533,EPS,-0.6,基本每股盈餘
2024-09-30,1536,EPS,-0.3,基本每股盈餘
2024-09-30,4123,EPS,0.38,基本每股盈餘
2024-09-30,1504,EPS,0.84,基本每股盈餘
2024-09-30,1710,EPS,0.06,基本每股盈餘
2024-09-30,4960,EPS,-0.41,基本每股盈餘
2024-09-30,5538,EPS,0.8,基本每股盈餘
2024-09-30,1612,EPS,0.44,基本每股盈餘
2024-09-30,4938,EPS,1.61,基本每股盈餘
2024-09-30,4958,EPS,3.52,基本每股盈餘
2024-09-30,1535,EPS,0.92,基本每股盈餘
2024-09-30,4121,EPS,-0.14,基本每股盈餘
2024-09-30,1321,EPS,-0.11,基本每股盈餘
2024-09-30,5483,EPS,2.35,基本每股盈餘
2024-09-30,4126,EPS,1.82,基本每股盈餘
2024-09-30,1711,EPS,0.08,基本每股盈餘
2024-09-30,4108,EPS,-0.06,基本每股盈餘
2024-09-30,5536,EPS,5.06,基本每股盈餘
2024-09-30,4116,EPS,0.6,基本每股盈餘
2024-09-30,4968,EPS,-0.19,基本每股盈餘
2024-09-30,5546,EPS,0.26,基本每股盈餘
2024-09-30,4128,EPS,-0.67,基本每股盈餘
2024-09-30,1712,EPS,0.58,基本每股盈餘
2024-09-30,1326,EPS,-0.33,基本每股盈餘
2024-09-30,1513,EPS,1.86,基本每股盈餘
2024-09-30,1531,EPS,0.06,基本每股盈餘
2024-09-30,4906,EPS,0.23,基本每股盈餘
2024-09-30,6005,EPS,0.57,基本每股盈餘
2024-09-30,1609,EPS,0.33,基本每股盈餘
2024-09-30,4966,EPS,9.57,基本每股盈餘
2024-09-30,1537,EPS,3.39,基本每股盈餘
2024-09-30,1532,EPS,0.08,基本每股盈餘
2024-09-30,5876,EPS,0.98,基本每股盈餘（元）
2024-09-30,5904,EPS,7.27,基本每股盈餘
2024-09-30,5521,EPS,0.2,基本每股盈餘
2024-09-30,1725,EPS,1.08,基本每股盈餘
2024-09-30,3597,EPS,0.42,基本每股盈餘
2024-09-30,1515,EPS,0.05,基本每股盈餘
2024-09-30,3653,EPS,5.39,基本每股盈餘
2024-09-30,1519,EPS,4.28,基本每股盈餘
2024-09-30,1586,EPS,0.01,基本每股盈餘
2024-09-30,5878,Revenue,204951000.0,營業收入
2024-09-30,5519,EPS,0.18,基本每股盈餘
2024-09-30,1584,EPS,0.44,基本每股盈餘
2024-09-30,5523,EPS,0.0,基本每股盈餘
2024-09-30,1733,EPS,0.33,基本每股盈餘
2024-09-30,4160,EPS,0.72,基本每股盈餘
2024-09-30,1589,EPS,2.82,基本每股盈餘
2024-09-30,3661,EPS,22.46,基本每股盈餘
2024-09-30,4148,EPS,1.13,基本每股盈餘
2024-09-30,5522,EPS,1.53,基本每股盈餘
2024-09-30,1521,EPS,-0.01,基本每股盈餘
2024-09-30,1522,EPS,1.3,基本每股盈餘
2024-09-30,1760,EPS,0.32,基本每股盈餘
2024-09-30,4142,EPS,0.62,基本每股盈餘
2024-09-30,1726,EPS,1.16,基本每股盈餘
2024-09-30,5880,EPS,0.38,基本每股盈餘（元）
2024-09-30,5531,EPS,0.25,基本每股盈餘
2024-09-30,1466,EPS,-0.01,基本每股盈餘
2024-09-30,4163,EPS,0.91,基本每股盈餘
2024-09-30,1590,EPS,8.66,基本每股盈餘
2024-09-30,4168,EPS,-0.41,基本每股盈餘
2024-09-30,1524,EPS,0.69,基本每股盈餘
2024-09-30,6147,EPS,1.32,基本每股盈餘
2024-09-30,3686,EPS,0.06,基本每股盈餘
2024-09-30,1583,EPS,1.53,基本每股盈餘
2024-09-30,1402,EPS,0.4,基本每股盈餘
2024-09-30,1723,EPS,1.48,基本每股盈餘
2024-09-30,3596,EPS,2.98,基本每股盈餘
2024-09-30,1516,EPS,-0.38,基本每股盈餘
2024-09-30,1525,EPS,1.09,基本每股盈餘
2024-09-30,1314,EPS,-0.15,基本每股盈餘
2024-09-30,1313,EPS,-0.55,基本每股盈餘
2024-09-30,4147,EPS,-0.14,基本每股盈餘
2024-09-30,3691,EPS,-1.85,基本每股盈餘
2024-09-30,4171,EPS,-0.47,基本每股盈餘
2024-09-30,1591,EPS,-0.64,基本每股盈餘
2024-09-30,5515,EPS,0.68,基本每股盈餘
2024-09-30,5533,EPS,0.89,基本每股盈餘
2024-09-30,5512,EPS,0.0,基本每股盈餘
2024-09-30,5525,EPS,0.39,基本每股盈餘
2024-12-31,1537,EPS,2.52,基本每股盈餘
2024-12-31,2884,EPS,0.32,基本每股盈餘（元）
2024-12-31,2384,EPS,-0.91,基本每股盈餘
2024-12-31,2351,EPS,0.75,基本每股盈餘
2024-12-31,1225,EPS,0.3,基本每股盈餘
2024-12-31,2388,EPS,1.2,基本每股盈餘
2024-12-31,6456,EPS,0.68,基本每股盈餘
2024-12-31,3023,EPS,3.05,基本每股盈餘
2024-12-31,4906,EPS,0.42,基本每股盈餘
2024-12-31,6446,EPS,3.73,基本每股盈餘
2024-12-31,3016,EPS,0.1,基本每股盈餘
2024-12-31,2399,EPS,-0.05,基本每股盈餘
2024-12-31,1536,EPS,0.53,基本每股盈餘
2024-12-31,2397,EPS,1.57,基本每股盈餘
2024-12-31,2348,EPS,1.18,基本每股盈餘
2024-12-31,2885,EPS,0.68,基本每股盈餘（元）
2024-12-31,4919,EPS,-0.15,基本每股盈餘
2024-12-31,1586,EPS,0.01,基本每股盈餘
2024-12-31,3017,EPS,6.03,基本每股盈餘
2024-12-31,1234,EPS,0.39,基本每股盈餘
2024-12-31,6285,EPS,2.14,基本每股盈餘
2024-12-31,4162,EPS,9.87,基本每股盈餘
2024-12-31,2887,EPS,0.22,基本每股盈餘（元）
2024-12-31,2393,EPS,1.87,基本每股盈餘
2024-12-31,4938,EPS,1.41,基本每股盈餘
2024-12-31,1227,EPS,0.52,基本每股盈餘
2024-12-31,2888,EPS,0.01,基本每股盈餘（元）
2024-12-31,1585,EPS,-2.46,基本每股盈餘
2024-12-31,2886,EPS,0.37,基本每股盈餘（元）
2024-12-31,2912,EPS,2.17,基本每股盈餘
2024-12-31,2889,EPS,0.13,基本每股盈餘（元）
2024-12-31,2923,EPS,0.29,基本每股盈餘
2024-12-31,1580,EPS,3.53,基本每股盈餘
2024-12-31,6415,EPS,2.32,基本每股盈餘
2024-12-31,2905,EPS,-0.15,基本每股盈餘
2024-12-31,1504,EPS,0.56,基本每股盈餘
2024-12-31,2365,EPS,0.09,基本每股盈餘
2024-12-31,2915,EPS,1.88,基本每股盈餘
2024-12-31,4175,EPS,1.41,基本每股盈餘
2024-12-31,4171,EPS,-0.62,基本每股盈餘
2024-12-31,2356,EPS,0.66,基本每股盈餘
2024-12-31,1583,EPS,7.96,基本每股盈餘
2024-12-31,2910,EPS,0.3,基本每股盈餘
2024-12-31,2364,EPS,0.79,基本每股盈餘
2024-12-31,1232,EPS,2.22,基本每股盈餘
2024-12-31,4174,EPS,-2.99,基本每股盈餘
2024-12-31,2357,EPS,2.21,基本每股盈餘
2024-12-31,2911,EPS,-1.1,基本每股盈餘
2024-12-31,5876,EPS,0.6,基本每股盈餘（元）
2024-12-31,2363,EPS,0.03,基本每股盈餘
2024-12-31,6414,EPS,6.64,基本每股盈餘
2024-12-31,1582,EPS,1.56,基本每股盈餘
2024-12-31,2368,EPS,2.64,基本每股盈餘
2024-12-31,4168,EPS,-0.58,基本每股盈餘
2024-12-31,1233,EPS,0.25,基本每股盈餘
2024-12-31,4163,EPS,1.46,基本每股盈餘
2024-12-31,2890,EPS,0.3,基本每股盈餘（元）
2024-12-31,2383,EPS,7.67,基本每股盈餘
2024-12-31,4904,EPS,1.01,基本每股盈餘
2024-12-31,6442,EPS,5.78,基本每股盈餘
2024-12-31,2353,EPS,0.47,基本每股盈餘
2024-12-31,1466,EPS,0.26,基本每股盈餘
2024-12-31,5546,EPS,-0.28,基本每股盈餘
2024-12-31,2891,EPS,0.69,基本每股盈餘（元）
2024-12-31,2382,EPS,4.12,基本每股盈餘
2024-12-31,1560,EPS,1.62,基本每股盈餘
2024-12-31,1229,EPS,0.58,基本每股盈餘
2024-12-31,2892,EPS,0.33,基本每股盈餘（元）
2024-12-31,6409,EPS,11.17,基本每股盈餘
2024-12-31,2379,EPS,6.63,基本每股盈餘
2024-12-31,4743,EPS,-0.82,基本每股盈餘
2024-12-31,1584,EPS,-0.18,基本每股盈餘
2024-12-31,2354,EPS,0.63,基本每股盈餘
2024-12-31,3008,EPS,65.01,基本每股盈餘
2024-12-31,1477,EPS,3.92,基本每股盈餘
2024-12-31,2903,EPS,0.55,基本每股盈餘
2024-12-31,3014,EPS,2.06,基本每股盈餘
2024-12-31,2908,EPS,0.06,基本每股盈餘
2024-12-31,1760,EPS,0.38,基本每股盈餘
2024-12-31,2883,EPS,0.26,基本每股盈餘（元）
2024-12-31,1210,EPS,1.27,基本每股盈餘
2024-12-31,2506,EPS,-0.29,基本每股盈餘
2024-12-31,1524,EPS,1.27,基本每股盈餘
2024-12-31,2547,EPS,0.18,基本每股盈餘
2024-12-31,5515,EPS,0.93,基本每股盈餘
2024-12-31,2548,EPS,-0.43,基本每股盈餘
2024-12-31,2505,EPS,0.14,基本每股盈餘
2024-12-31,6803,EPS,3.79,基本每股盈餘
2024-12-31,5512,EPS,0.09,基本每股盈餘
2024-12-31,2597,EPS,3.97,基本每股盈餘
2024-12-31,2504,EPS,0.81,基本每股盈餘
2024-12-31,1525,EPS,1.39,基本每股盈餘
2024-12-31,2712,EPS,-0.26,基本每股盈餘
2024-12-31,2501,EPS,0.52,基本每股盈餘
2024-12-31,5483,EPS,0.54,基本每股盈餘
2024-12-31,1215,EPS,2.28,基本每股盈餘
2024-12-31,2718,EPS,0.84,基本每股盈餘
2024-12-31,5533,EPS,0.33,基本每股盈餘
2024-12-31,2498,EPS,-0.99,基本每股盈餘
2024-12-31,1526,EPS,-0.43,基本每股盈餘
2024-12-31,2719,EPS,-0.64,基本每股盈餘
2024-12-31,6533,EPS,2.62,基本每股盈餘
2024-12-31,2723,EPS,1.12,基本每股盈餘
2024-12-31,2474,EPS,19.4,基本每股盈餘
2024-12-31,5371,EPS,0.49,基本每股盈餘
2024-12-31,1514,EPS,0.85,基本每股盈餘
2024-12-31,2726,EPS,-0.3,基本每股盈餘
2024-12-31,2546,EPS,3.16,基本每股盈餘
2024-12-31,1515,EPS,-0.16,基本每股盈餘
2024-12-31,2509,EPS,-0.21,基本每股盈餘
2024-12-31,5519,EPS,2.03,基本每股盈餘
2024-12-31,2528,EPS,4.05,基本每股盈餘
2024-12-31,2534,EPS,0.65,基本每股盈餘
2024-12-31,1101,EPS,0.52,基本每股盈餘
2024-12-31,2535,EPS,1.71,基本每股盈餘
2024-12-31,2524,EPS,5.12,基本每股盈餘
2024-12-31,5523,EPS,0.02,基本每股盈餘
2024-12-31,8210,EPS,3.91,基本每股盈餘
2024-12-31,2536,EPS,0.51,基本每股盈餘
2024-12-31,2520,EPS,1.95,基本每股盈餘
2024-12-31,1519,EPS,5.45,基本每股盈餘
2024-12-31,2537,EPS,0.46,基本每股盈餘
2024-12-31,2516,EPS,0.37,基本每股盈餘
2024-12-31,5522,EPS,0.9,基本每股盈餘
2024-12-31,2471,EPS,1.52,基本每股盈餘
2024-12-31,2538,EPS,0.32,基本每股盈餘
2024-12-31,2515,EPS,0.14,基本每股盈餘
2024-12-31,1102,EPS,1.14,基本每股盈餘
2024-12-31,2540,EPS,0.47,基本每股盈餘
2024-12-31,8081,EPS,4.39,基本每股盈餘
2024-12-31,5521,EPS,0.01,基本每股盈餘
2024-12-31,2542,EPS,1.61,基本每股盈餘
2024-12-31,2514,EPS,0.21,基本每股盈餘
2024-12-31,5531,EPS,0.38,基本每股盈餘
2024-12-31,2543,EPS,0.74,基本每股盈餘
2024-12-31,2511,EPS,0.09,基本每股盈餘
2024-12-31,1522,EPS,-0.2,基本每股盈餘
2024-12-31,8044,EPS,-1.59,基本每股盈餘
2024-12-31,2545,EPS,1.47,基本每股盈餘
2024-12-31,1521,EPS,0.29,基本每股盈餘
2024-12-31,2406,EPS,-0.57,基本每股盈餘
2024-12-31,1527,EPS,0.33,基本每股盈餘
2024-12-31,2801,EPS,0.33,基本每股盈餘（元）
2024-12-31,2851,Revenue,5558700000.0,營業收入
2024-12-31,1531,EPS,0.22,基本每股盈餘
2024-12-31,2436,EPS,0.48,基本每股盈餘
2024-12-31,4966,EPS,8.68,基本每股盈餘
2024-12-31,2852,Revenue,1926934000.0,營業收入
2024-12-31,2345,EPS,8.1,基本每股盈餘
2024-12-31,2855,EPS,0.52,基本每股盈餘（元）
2024-12-31,2429,EPS,-0.48,基本每股盈餘
2024-12-31,5536,EPS,6.0,基本每股盈餘
2024-12-31,1532,EPS,-0.61,基本每股盈餘
2024-12-31,2856,EPS,0.3,基本每股盈餘（元）
2024-12-31,2421,EPS,1.6,基本每股盈餘
2024-12-31,4961,EPS,3.8,基本每股盈餘
2024-12-31,1219,EPS,0.17,基本每股盈餘
2024-12-31,2867,Revenue,32911794000.0,營業收入
2024-12-31,2412,EPS,1.16,基本每股盈餘
2024-12-31,4960,EPS,-0.06,基本每股盈餘
2024-12-31,2880,EPS,0.38,基本每股盈餘（元）
2024-12-31,6461,EPS,-0.76,基本每股盈餘
2024-12-31,1533,EPS,0.73,基本每股盈餘
2024-12-31,2409,EPS,0.21,基本每股盈餘
2024-12-31,2881,EPS,2.16,基本每股盈餘（元）
2024-12-31,4958,EPS,4.59,基本每股盈餘
2024-12-31,2882,EPS,0.51,基本每股盈餘（元）
2024-12-31,2408,EPS,-0.51,基本每股盈餘
2024-12-31,5538,EPS,0.44,基本每股盈餘
2024-12-31,1535,EPS,1.2,基本每股盈餘
2024-12-31,1513,EPS,1.72,基本每股盈餘
2024-12-31,2439,EPS,2.69,基本每股盈餘
2024-12-31,1218,EPS,0.24,基本每股盈餘
2024-12-31,2850,Revenue,5211884000.0,營業收入
2024-12-31,1216,EPS,0.55,基本每股盈餘
2024-12-31,2462,EPS,0.36,基本每股盈餘
2024-12-31,2809,EPS,1.04,基本每股盈餘（元）
2024-12-31,6523,EPS,3.12,基本每股盈餘
2024-12-31,2812,EPS,0.35,基本每股盈餘（元）
2024-12-31,2461,EPS,-0.2,基本每股盈餘
2024-12-31,1528,EPS,-0.25,基本每股盈餘
2024-12-31,5274,EPS,24.95,基本每股盈餘
2024-12-31,2816,Revenue,2899469000.0,營業收入
2024-12-31,2460,EPS,-0.64,基本每股盈餘
2024-12-31,5269,EPS,12.54,基本每股盈餘
2024-12-31,2820,EPS,0.21,基本每股盈餘（元）
2024-12-31,5534,EPS,5.13,基本每股盈餘
2024-12-31,5347,EPS,1.04,基本每股盈餘
2024-12-31,2455,EPS,0.72,基本每股盈餘
2024-12-31,1529,EPS,-0.22,基本每股盈餘
2024-12-31,2823,Revenue,65695609000.0,營業收入
2024-12-31,6510,EPS,9.83,基本每股盈餘
2024-12-31,2454,EPS,14.94,基本每股盈餘
2024-12-31,2834,EPS,0.26,基本每股盈餘（元）
2024-12-31,5009,EPS,0.52,基本每股盈餘
2024-12-31,2838,EPS,0.22,基本每股盈餘（元）
2024-12-31,2449,EPS,1.66,基本每股盈餘
2024-12-31,6505,EPS,0.14,基本每股盈餘
2024-12-31,1530,EPS,3.42,基本每股盈餘
2024-12-31,2849,EPS,0.11,基本每股盈餘（元）
2024-12-31,2441,EPS,1.02,基本每股盈餘
2024-12-31,4968,EPS,0.78,基本每股盈餘
2024-12-31,1217,EPS,-0.04,基本每股盈餘
2024-12-31,6488,EPS,0.87,基本每股盈餘
2024-12-31,3013,EPS,1.46,基本每股盈餘
2024-12-31,3062,EPS,-0.06,基本每股盈餘
2024-12-31,4117,EPS,-3.69,基本每股盈餘
2024-12-31,5878,Revenue,232994000.0,營業收入
2024-12-31,2062,EPS,0.55,基本每股盈餘
2024-12-31,4116,EPS,0.59,基本每股盈餘
2024-12-31,3085,EPS,-0.4,基本每股盈餘
2024-12-31,6245,EPS,1.82,基本每股盈餘
2024-12-31,6005,EPS,0.48,基本每股盈餘
2024-12-31,2061,EPS,-0.54,基本每股盈餘
2024-12-31,1712,EPS,0.56,基本每股盈餘
2024-12-31,3105,EPS,-0.83,基本每股盈餘
2024-12-31,3141,EPS,0.32,基本每股盈餘
2024-12-31,2059,EPS,22.63,基本每股盈餘
2024-12-31,1305,EPS,-0.62,基本每股盈餘
2024-12-31,4108,EPS,-0.09,基本每股盈餘
2024-12-31,2049,EPS,0.93,基本每股盈餘
2024-12-31,1713,EPS,7.34,基本每股盈餘
2024-12-31,1307,EPS,0.96,基本每股盈餘
2024-12-31,1319,EPS,2.17,基本每股盈餘
2024-12-31,3209,EPS,0.64,基本每股盈餘
2024-12-31,6244,EPS,0.09,基本每股盈餘
2024-12-31,2015,EPS,1.11,基本每股盈餘
2024-12-31,4106,EPS,0.46,基本每股盈餘
2024-12-31,3211,EPS,0.92,基本每股盈餘
2024-12-31,2014,EPS,-0.05,基本每股盈餘
2024-12-31,1717,EPS,0.42,基本每股盈餘
2024-12-31,3228,EPS,-0.52,基本每股盈餘
2024-12-31,3189,EPS,-0.55,基本每股盈餘
2024-12-31,3711,EPS,2.17,基本每股盈餘
2024-12-31,1711,EPS,0.08,基本每股盈餘
2024-12-31,3059,EPS,0.31,基本每股盈餘
2024-12-31,6269,EPS,-1.83,基本每股盈餘
2024-12-31,2207,EPS,7.95,基本每股盈餘
2024-12-31,3047,EPS,0.04,基本每股盈餘
2024-12-31,4123,EPS,-1.07,基本每股盈餘
2024-12-31,3048,EPS,0.04,基本每股盈餘
2024-12-31,2204,EPS,1.35,基本每股盈餘
2024-12-31,6263,EPS,2.34,基本每股盈餘
2024-12-31,1612,EPS,0.46,基本每股盈餘
2024-12-31,3049,EPS,-0.2,基本每股盈餘
2024-12-31,2201,EPS,0.58,基本每股盈餘
2024-12-31,4121,EPS,-0.15,基本每股盈餘
2024-12-31,3050,EPS,-0.11,基本每股盈餘
2024-12-31,2063,EPS,0.47,基本每股盈餘
2024-12-31,1304,EPS,-0.78,基本每股盈餘
2024-12-31,5904,EPS,7.15,基本每股盈餘
2024-12-31,1321,EPS,0.02,基本每股盈餘
2024-12-31,3051,EPS,0.6,基本每股盈餘
2024-12-31,1516,EPS,-6.48,基本每股盈餘
2024-12-31,2065,EPS,0.59,基本每股盈餘
2024-12-31,1710,EPS,-0.08,基本每股盈餘
2024-12-31,3052,EPS,0.25,基本每股盈餘
2024-12-31,6257,EPS,1.63,基本每股盈餘
