date,stock_id,name,net,source
2026-03-30,2383,Dealer_Hedging,13083.0,institutional
2026-03-30,2882,Foreign_Dealer_Self,0.0,institutional
2026-03-30,4958,Dealer_Hedging,-11527.0,institutional
2026-03-30,2891,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3016,Investment_Trust,0.0,institutional
2026-03-30,3014,Investment_Trust,-487.0,institutional
2026-03-30,2834,Dealer_Hedging,4029.0,institutional
2026-03-30,3037,Foreign_Investor,-1154854.0,institutional
2026-03-30,2849,Foreign_Investor,-122000.0,institutional
2026-03-30,2850,Investment_Trust,0.0,institutional
2026-03-30,1402,Dealer_Hedging,-2097.0,institutional
2026-03-30,2852,Dealer_Hedging,0.0,institutional
2026-03-30,2867,Foreign_Investor,3304000.0,institutional
2026-03-30,2855,Foreign_Investor,-1271970.0,institutional
2026-03-30,2838,Foreign_Investor,-177000.0,institutional
2026-03-30,2851,Investment_Trust,0.0,institutional
2026-03-30,3028,Foreign_Investor,-272000.0,institutional
2026-03-30,3023,Dealer_self,-44325.0,institutional
2026-03-30,3038,Foreign_Investor,-2000.0,institutional
2026-03-30,3041,Foreign_Investor,-79000.0,institutional
2026-03-30,2718,Dealer_self,0.0,institutional
2026-03-30,2062,Foreign_Investor,138000.0,institutional
2026-03-30,2337,Dealer_Hedging,447078.0,institutional
2026-03-30,2340,Foreign_Investor,-1381000.0,institutional
2026-03-30,3034,Foreign_Investor,-173723.0,institutional
2026-03-30,2892,Foreign_Investor,3162548.0,institutional
2026-03-30,3040,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3017,Foreign_Investor,-59861.0,institutional
2026-03-30,1589,Foreign_Investor,154000.0,institutional
2026-03-30,3030,Foreign_Investor,-521524.0,institutional
2026-03-30,3031,Foreign_Investor,154000.0,institutional
2026-03-30,3033,Foreign_Investor,700000.0,institutional
2026-03-30,1305,Dealer_Hedging,0.0,institutional
2026-03-30,2345,Foreign_Investor,-196563.0,institutional
2026-03-30,2065,Foreign_Investor,7000.0,institutional
2026-03-30,2915,Foreign_Investor,850334.0,institutional
2026-03-30,2820,Investment_Trust,0.0,institutional
2026-03-30,2883,Dealer_self,-1311167.0,institutional
2026-03-30,2890,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2885,Investment_Trust,479451.0,institutional
2026-03-30,2889,Foreign_Investor,-3758000.0,institutional
2026-03-30,2886,Investment_Trust,281657.0,institutional
2026-03-30,2887,Foreign_Investor,-18801842.0,institutional
2026-03-30,3533,Foreign_Investor,1368.0,institutional
2026-03-30,3548,Foreign_Investor,33500.0,institutional
2026-03-30,4128,Foreign_Investor,30000.0,institutional
2026-03-30,4123,Foreign_Investor,162000.0,institutional
2026-03-30,4121,Investment_Trust,0.0,institutional
2026-03-30,1301,Dealer_Hedging,633304.0,institutional
2026-03-30,3596,Foreign_Investor,-296787.0,institutional
2026-03-30,3583,Investment_Trust,1708.0,institutional
2026-03-30,3532,Foreign_Investor,121000.0,institutional
2026-03-30,3661,Dealer_self,-33100.0,institutional
2026-03-30,2905,Foreign_Investor,163000.0,institutional
2026-03-30,2923,Dealer_self,-13000.0,institutional
2026-03-30,1215,Dealer_Hedging,-1000.0,institutional
2026-03-30,3008,Foreign_Investor,-13737.0,institutional
2026-03-30,3036,Investment_Trust,164000.0,institutional
2026-03-30,3035,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2204,Foreign_Investor,439100.0,institutional
2026-03-30,1307,Dealer_Hedging,4337.0,institutional
2026-03-30,2910,Foreign_Investor,-13000.0,institutional
2026-03-30,3691,Foreign_Investor,57000.0,institutional
2026-03-30,3597,Dealer_Hedging,0.0,institutional
2026-03-30,3576,Dealer_self,-38000.0,institutional
2026-03-30,3653,Investment_Trust,6879.0,institutional
2026-03-30,3530,Foreign_Investor,26000.0,institutional
2026-03-30,2064,Foreign_Investor,-1000.0,institutional
2026-03-30,2719,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2908,Dealer_Hedging,0.0,institutional
2026-03-30,1608,Foreign_Investor,237050.0,institutional
2026-03-30,3105,Dealer_self,517004.0,institutional
2026-03-30,4126,Dealer_Hedging,0.0,institutional
2026-03-30,3057,Foreign_Investor,30000.0,institutional
2026-03-30,3711,Investment_Trust,225964.0,institutional
2026-03-30,1218,Dealer_self,4879.0,institutional
2026-03-30,3211,Foreign_Investor,-1394989.0,institutional
2026-03-30,4106,Foreign_Investor,-7000.0,institutional
2026-03-30,4119,Foreign_Investor,-33000.0,institutional
2026-03-30,3518,Investment_Trust,0.0,institutional
2026-03-30,2332,Dealer_Hedging,-1080.0,institutional
2026-03-30,3047,Investment_Trust,0.0,institutional
2026-03-30,4133,Dealer_self,-1000.0,institutional
2026-03-30,2303,Dealer_Hedging,2503288.0,institutional
2026-03-30,3228,Foreign_Investor,66760.0,institutional
2026-03-30,3049,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3209,Foreign_Investor,402750.0,institutional
2026-03-30,3260,Dealer_Hedging,-38859.0,institutional
2026-03-30,3494,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3481,Investment_Trust,69470.0,institutional
2026-03-30,3048,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3376,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3443,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3406,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3515,Foreign_Investor,-129354.0,institutional
2026-03-30,1304,Foreign_Investor,5797280.0,institutional
2026-03-30,3141,Dealer_Hedging,-913.0,institutional
2026-03-30,3046,Foreign_Investor,15000.0,institutional
2026-03-30,3042,Foreign_Dealer_Self,0.0,institutional
2026-03-30,3189,Foreign_Investor,81690.0,institutional
2026-03-30,3231,Investment_Trust,78277.0,institutional
2026-03-30,1303,Investment_Trust,5377108.0,institutional
2026-03-30,4108,Foreign_Investor,4000.0,institutional
2026-03-30,2015,Dealer_Hedging,4332.0,institutional
2026-03-30,2208,Dealer_self,-29000.0,institutional
2026-03-30,1580,Foreign_Investor,-4000.0,institutional
2026-03-30,1560,Dealer_Hedging,-16199.0,institutional
2026-03-30,2301,Dealer_self,-214220.0,institutional
2026-03-30,2201,Dealer_Hedging,-1930.0,institutional
2026-03-30,2348,Dealer_Hedging,-501.0,institutional
2026-03-30,1710,Foreign_Investor,-3616000.0,institutional
2026-03-30,1609,Foreign_Dealer_Self,0.0,institutional
2026-03-30,1586,Dealer_Hedging,0.0,institutional
2026-03-30,1605,Dealer_self,-147853.0,institutional
2026-03-30,1612,Dealer_Hedging,-275.0,institutional
2026-03-30,1584,Foreign_Dealer_Self,0.0,institutional
2026-03-30,1583,Dealer_Hedging,0.0,institutional
2026-03-30,1711,Foreign_Investor,-361950.0,institutional
2026-03-30,2317,Dealer_self,-555000.0,institutional
2026-03-30,1582,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2059,Foreign_Investor,-49289.0,institutional
2026-03-30,2903,Foreign_Investor,-111000.0,institutional
2026-03-30,2912,Dealer_self,-34000.0,institutional
2026-03-30,2308,Investment_Trust,88659.0,institutional
2026-03-30,1537,Dealer_Hedging,0.0,institutional
2026-03-30,3707,Foreign_Investor,-1229150.0,institutional
2026-03-30,3044,Foreign_Investor,-1036591.0,institutional
2026-03-30,3062,Foreign_Investor,825460.0,institutional
2026-03-30,3045,Foreign_Investor,3165696.0,institutional
2026-03-30,2344,Dealer_self,-1097498.0,institutional
2026-03-30,3059,Dealer_self,-2224.0,institutional
2026-03-30,2597,Dealer_self,-11542.0,institutional
2026-03-30,4130,Dealer_Hedging,139.0,institutional
2026-03-30,3706,Dealer_self,-220973.0,institutional
2026-03-30,2330,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2324,Dealer_Hedging,246260.0,institutional
2026-03-30,2049,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2061,Foreign_Dealer_Self,0.0,institutional
2026-03-30,6789,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2327,Investment_Trust,569745.0,institutional
2026-03-30,6120,Dealer_Hedging,23.0,institutional
2026-03-30,1760,Foreign_Dealer_Self,0.0,institutional
2026-03-30,1603,Dealer_self,-1000.0,institutional
2026-03-30,2008,Dealer_self,-2000.0,institutional
2026-03-30,2010,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2009,Dealer_Hedging,-2243.0,institutional
2026-03-30,2013,Foreign_Investor,-12000.0,institutional
2026-03-30,2012,Investment_Trust,0.0,institutional
2026-03-30,2014,Foreign_Investor,-3216290.0,institutional
2026-03-30,2460,Foreign_Investor,95000.0,institutional
2026-03-30,2547,Foreign_Investor,-334000.0,institutional
2026-03-30,2542,Investment_Trust,9000.0,institutional
2026-03-30,2545,Foreign_Investor,86904.0,institutional
2026-03-30,2546,Dealer_self,-2000.0,institutional
2026-03-30,2543,Dealer_Hedging,-85802.0,institutional
2026-03-30,2455,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2515,Foreign_Investor,478000.0,institutional
2026-03-30,2498,Foreign_Investor,-441900.0,institutional
2026-03-30,5483,Dealer_self,23219.0,institutional
2026-03-30,6277,Foreign_Investor,-11700.0,institutional
2026-03-30,1217,Foreign_Investor,180000.0,institutional
2026-03-30,4147,Dealer_Hedging,-2.0,institutional
2026-03-30,2449,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2534,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2540,Investment_Trust,0.0,institutional
2026-03-30,2471,Foreign_Dealer_Self,0.0,institutional
2026-03-30,1504,Investment_Trust,-67474.0,institutional
2026-03-30,2441,Dealer_Hedging,-68185.0,institutional
2026-03-30,2528,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2454,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2511,Investment_Trust,0.0,institutional
2026-03-30,2474,Dealer_Hedging,141948.0,institutional
2026-03-30,2007,Foreign_Investor,-25000.0,institutional
2026-03-30,2356,Dealer_self,-215926.0,institutional
2026-03-30,2357,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2421,Foreign_Investor,9194.0,institutional
2026-03-30,2329,Foreign_Investor,-187009.0,institutional
2026-03-30,2801,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2207,Dealer_Hedging,3516.0,institutional
2026-03-30,2881,Dealer_self,-458437.0,institutional
2026-03-30,2382,Investment_Trust,172409.0,institutional
2026-03-30,2379,Dealer_self,-18975.0,institutional
2026-03-30,2354,Foreign_Investor,-490006.0,institutional
2026-03-30,2353,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2536,Foreign_Investor,-25000.0,institutional
2026-03-30,2535,Foreign_Dealer_Self,0.0,institutional
2026-03-30,1466,Dealer_Hedging,0.0,institutional
2026-03-30,2368,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2364,Dealer_Hedging,0.0,institutional
2026-03-30,2365,Dealer_self,-1740.0,institutional
2026-03-30,2538,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2537,Investment_Trust,0.0,institutional
2026-03-30,2397,Foreign_Investor,-41000.0,institutional
2026-03-30,2429,Foreign_Investor,226000.0,institutional
2026-03-30,2436,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2412,Dealer_Hedging,32510.0,institutional
2026-03-30,2439,Foreign_Investor,53010.0,institutional
2026-03-30,1789,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2002,Foreign_Dealer_Self,0.0,institutional
2026-03-30,2351,Foreign_Investor,-779589.0,institutional
2026-03-30,2409,Investment_Trust,23825.0,institutional
2026-03-30,1514,Investment_Trust,0.0,institutional
2026-03-30,2388,Foreign_Investor,-1024570.0,institutional
2026-03-30,2408,Dealer_self,-413114.0,institutional
2026-03-30,2399,Dealer_self,-28183.0,institutional
2026-03-30,2406,Foreign_Investor,70220.0,institutional
2026-03-30,2393,Dealer_self,63000.0,institutional
2026-03-30,2363,Foreign_Investor,-65000.0,institutional
2026-03-30,6770,Investment_Trust,97110.0,institutional
2026-03-30,2006,Dealer_self,-26687.0,institutional
2026-03-30,5269,Dealer_Hedging,-25024.0,institutional
2026-03-30,5009,Foreign_Dealer_Self,0.0,institutional
2026-03-30,6147,Foreign_Investor,749925.0,institutional
2026-03-30,6461,Foreign_Dealer_Self,0.0,institutional
2026-03-30,1102,Dealer_self,-153466.0,institutional
2026-03-30,1216,Dealer_self,-156000.0,institutional
2026-03-30,4960,Dealer_self,3115.0,institutional
2026-03-30,6803,Dealer_self,0.0,institutional
2026-03-30,4968,Foreign_Investor,-227025.0,institutional
2026-03-30,6505,Dealer_self,-374785.0,institutional
2026-03-30,6227,Foreign_Investor,-34000.0,institutional
2026-03-30,5880,Investment_Trust,260354.0,institutional
2026-03-30,6456,Dealer_self,-11000.0,institutional
2026-03-30,6643,Dealer_Hedging,26229.0,institutional
2026-03-30,5347,Investment_Trust,47669.0,institutional
2026-03-30,1326,Foreign_Investor,41744872.0,institutional
2026-03-30,1590,Foreign_Investor,-8480.0,institutional
2026-03-30,2462,Dealer_Hedging,0.0,institutional
2026-03-30,4938,Foreign_Investor,-1987194.0,institutional
2026-03-30,6214,Investment_Trust,-650.0,institutional
2026-03-30,4961,Dealer_Hedging,13449.0,institutional
2026-03-30,6244,Foreign_Dealer_Self,0.0,institutional
2026-03-30,6257,Dealer_self,86288.0,institutional
2026-03-30,5522,Dealer_Hedging,0.0,institutional
2026-03-30,8210,Foreign_Investor,-629248.0,institutional
2026-03-30,6488,Dealer_Hedging,-21054.0,institutional
2026-03-30,6239,Dealer_Hedging,279019.0,institutional
2026-03-30,8044,Dealer_Hedging,-1.0,institutional
2026-03-30,6146,Foreign_Dealer_Self,0.0,institutional
2026-03-30,5904,Dealer_Hedging,-1495.0,institutional
2026-03-30,6271,Foreign_Investor,-301252.0,institutional
2026-03-30,8081,Foreign_Investor,-132217.0,institutional
2026-03-30,5903,Dealer_Hedging,0.0,institutional
2026-03-30,2880,Foreign_Dealer_Self,0.0,institutional
2026-03-30,4904,Foreign_Investor,486605.0,institutional
2026-03-30,4966,Dealer_Hedging,-13598.0,institutional
2026-03-30,6547,Dealer_Hedging,164000.0,institutional
2026-03-30,6669,Dealer_Hedging,13872.0,institutional
2026-03-30,5876,Dealer_Hedging,1271000.0,institutional
2026-03-30,4919,Dealer_Hedging,-206779.0,institutional
2026-03-30,6415,Foreign_Dealer_Self,0.0,institutional
2026-03-30,6409,Investment_Trust,-110.0,institutional
2026-03-30,4174,Foreign_Investor,-30000.0,institutional
2026-03-30,4142,Investment_Trust,0.0,institutional
2026-03-30,1101,Investment_Trust,0.0,institutional
2026-03-30,6533,Foreign_Investor,-51850.0,institutional
2026-03-30,6230,Dealer_Hedging,0.0,institutional
2026-03-30,6523,Foreign_Investor,-1000.0,institutional
2026-03-30,5536,Foreign_Investor,-379100.0,institutional
2026-03-30,2884,Foreign_Dealer_Self,0.0,institutional
2026-03-30,5533,Foreign_Dealer_Self,0.0,institutional
2026-03-30,4148,Foreign_Dealer_Self,0.0,institutional
2026-03-30,5371,Dealer_Hedging,-2053.0,institutional
2026-03-30,4906,Dealer_Hedging,-77183.0,institutional
2026-03-30,6274,Foreign_Investor,-1705688.0,institutional
2026-03-30,6278,Foreign_Investor,-262000.0,institutional
2026-03-30,6510,Investment_Trust,187000.0,institutional
2026-03-30,1210,Dealer_self,-36182.0,institutional
2026-03-30,6446,Investment_Trust,6000.0,institutional
2026-03-30,5274,Foreign_Dealer_Self,0.0,institutional
2026-03-30,6285,Dealer_Hedging,-467855.0,institutional
2026-03-30,6269,Foreign_Investor,-1298500.0,institutional
2026-03-30,4162,Foreign_Dealer_Self,0.0,institutional
2026-03-30,6442,Dealer_Hedging,-659.0,institutional
2026-03-30,6005,Foreign_Investor,-3699800.0,institutional
2026-03-30,4743,Dealer_Hedging,-234.0,institutional
2026-03-30,2548,Dealer_self,-16060.0,institutional
2026-03-30,5546,Dealer_self,0.0,institutional
2026-03-31,2834,Dealer_Hedging,218000.0,institutional
2026-03-31,2364,Dealer_self,667.0,institutional
2026-03-31,2351,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2597,Foreign_Investor,-46496.0,institutional
2026-03-31,2801,Investment_Trust,0.0,institutional
2026-03-31,2905,Dealer_Hedging,0.0,institutional
2026-03-31,2889,Dealer_Hedging,-3000.0,institutional
2026-03-31,2867,Foreign_Investor,3287000.0,institutional
2026-03-31,2908,Foreign_Investor,-1000.0,institutional
2026-03-31,2838,Investment_Trust,0.0,institutional
2026-03-31,2820,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2849,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2324,Foreign_Investor,-8769642.0,institutional
2026-03-31,6147,Dealer_Hedging,-133323.0,institutional
2026-03-31,2886,Foreign_Dealer_Self,0.0,institutional
2026-03-31,6533,Foreign_Investor,-68000.0,institutional
2026-03-31,5536,Foreign_Investor,-136089.0,institutional
2026-03-31,5876,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2546,Foreign_Investor,-73000.0,institutional
2026-03-31,2337,Dealer_Hedging,101220.0,institutional
2026-03-31,2204,Dealer_self,2000.0,institutional
2026-03-31,2910,Investment_Trust,0.0,institutional
2026-03-31,2329,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2718,Foreign_Investor,-7000.0,institutional
2026-03-31,2855,Investment_Trust,0.0,institutional
2026-03-31,1307,Dealer_Hedging,-14670.0,institutional
2026-03-31,2317,Foreign_Investor,-21639524.0,institutional
2026-03-31,6505,Foreign_Investor,1524044.0,institutional
2026-03-31,2547,Foreign_Investor,-1861965.0,institutional
2026-03-31,5903,Foreign_Investor,4000.0,institutional
2026-03-31,2882,Foreign_Investor,-2188825.0,institutional
2026-03-31,2065,Dealer_self,5000.0,institutional
2026-03-31,2887,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2548,Investment_Trust,0.0,institutional
2026-03-31,2208,Dealer_Hedging,0.0,institutional
2026-03-31,6274,Foreign_Investor,-491864.0,institutional
2026-03-31,6510,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2201,Dealer_Hedging,-813.0,institutional
2026-03-31,2891,Foreign_Investor,-5969756.0,institutional
2026-03-31,2880,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1560,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2892,Foreign_Investor,3283896.0,institutional
2026-03-31,2356,Foreign_Dealer_Self,0.0,institutional
2026-03-31,6523,Foreign_Investor,0.0,institutional
2026-03-31,2455,Foreign_Investor,-5077339.0,institutional
2026-03-31,5546,Dealer_Hedging,0.0,institutional
2026-03-31,2303,Dealer_self,134000.0,institutional
2026-03-31,5904,Foreign_Investor,-127500.0,institutional
2026-03-31,2207,Foreign_Investor,-191092.0,institutional
2026-03-31,2429,Dealer_self,1000.0,institutional
2026-03-31,1504,Dealer_Hedging,-108397.0,institutional
2026-03-31,2439,Foreign_Investor,-116939.0,institutional
2026-03-31,2884,Investment_Trust,190000.0,institutional
2026-03-31,6005,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2890,Dealer_Hedging,5346063.0,institutional
2026-03-31,2850,Dealer_self,-14.0,institutional
2026-03-31,2881,Dealer_self,30033.0,institutional
2026-03-31,1102,Dealer_Hedging,1487000.0,institutional
2026-03-31,6146,Foreign_Investor,9000.0,institutional
2026-03-31,2436,Investment_Trust,235000.0,institutional
2026-03-31,2308,Dealer_Hedging,198534.0,institutional
2026-03-31,2421,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2354,Dealer_self,11925.0,institutional
2026-03-31,1402,Foreign_Investor,-3558595.0,institutional
2026-03-31,2064,Dealer_self,0.0,institutional
2026-03-31,6120,Dealer_Hedging,-3385.0,institutional
2026-03-31,2852,Dealer_self,27000.0,institutional
2026-03-31,2851,Dealer_Hedging,0.0,institutional
2026-03-31,2397,Investment_Trust,0.0,institutional
2026-03-31,6277,Foreign_Investor,77000.0,institutional
2026-03-31,2536,Foreign_Investor,-39000.0,institutional
2026-03-31,2542,Investment_Trust,-4000.0,institutional
2026-03-31,2332,Foreign_Investor,-1053000.0,institutional
2026-03-31,6488,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1210,Dealer_Hedging,-4000.0,institutional
2026-03-31,2330,Investment_Trust,1420700.0,institutional
2026-03-31,2543,Investment_Trust,0.0,institutional
2026-03-31,6227,Foreign_Dealer_Self,0.0,institutional
2026-03-31,6461,Investment_Trust,0.0,institutional
2026-03-31,2399,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2327,Investment_Trust,62000.0,institutional
2026-03-31,2911,Dealer_self,0.0,institutional
2026-03-31,2537,Dealer_Hedging,0.0,institutional
2026-03-31,6442,Foreign_Investor,-423102.0,institutional
2026-03-31,6230,Foreign_Investor,32000.0,institutional
2026-03-31,6214,Dealer_Hedging,-10481.0,institutional
2026-03-31,2545,Foreign_Investor,-54257.0,institutional
2026-03-31,2412,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2353,Dealer_self,192000.0,institutional
2026-03-31,2382,Foreign_Investor,-2000524.0,institutional
2026-03-31,1215,Foreign_Investor,-401257.0,institutional
2026-03-31,6269,Foreign_Investor,-417000.0,institutional
2026-03-31,2406,Dealer_self,26925.0,institutional
2026-03-31,6415,Dealer_self,-22000.0,institutional
2026-03-31,2357,Foreign_Investor,-301008.0,institutional
2026-03-31,2408,Foreign_Investor,265957.0,institutional
2026-03-31,2449,Dealer_Hedging,476709.0,institutional
2026-03-31,1326,Investment_Trust,-4299000.0,institutional
2026-03-31,2379,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2363,Investment_Trust,0.0,institutional
2026-03-31,6278,Dealer_Hedging,8460.0,institutional
2026-03-31,2409,Dealer_self,4000.0,institutional
2026-03-31,2462,Foreign_Investor,-83030.0,institutional
2026-03-31,6239,Dealer_Hedging,142083.0,institutional
2026-03-31,2383,Dealer_Hedging,24067.0,institutional
2026-03-31,1466,Foreign_Investor,66000.0,institutional
2026-03-31,2340,Dealer_self,-145353.0,institutional
2026-03-31,6244,Dealer_Hedging,-13388.0,institutional
2026-03-31,2460,Dealer_self,2999.0,institutional
2026-03-31,2534,Dealer_Hedging,0.0,institutional
2026-03-31,2528,Dealer_Hedging,0.0,institutional
2026-03-31,2498,Foreign_Investor,-812360.0,institutional
2026-03-31,1537,Foreign_Investor,2029.0,institutional
2026-03-31,2471,Dealer_Hedging,0.0,institutional
2026-03-31,2511,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2535,Foreign_Investor,-225000.0,institutional
2026-03-31,6456,Foreign_Investor,3529000.0,institutional
2026-03-31,2344,Foreign_Investor,5077917.0,institutional
2026-03-31,2345,Foreign_Investor,-662296.0,institutional
2026-03-31,2515,Investment_Trust,0.0,institutional
2026-03-31,2348,Dealer_Hedging,-3665.0,institutional
2026-03-31,2885,Dealer_Hedging,4237038.0,institutional
2026-03-31,5880,Investment_Trust,142000.0,institutional
2026-03-31,6409,Dealer_Hedging,-10913.0,institutional
2026-03-31,2365,Dealer_Hedging,-10000.0,institutional
2026-03-31,2388,Foreign_Investor,1188614.0,institutional
2026-03-31,2441,Investment_Trust,146449.0,institutional
2026-03-31,6446,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2538,Foreign_Dealer_Self,0.0,institutional
2026-03-31,6271,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2883,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1514,Dealer_self,9852.0,institutional
2026-03-31,6257,Investment_Trust,125306.0,institutional
2026-03-31,6285,Dealer_Hedging,62751.0,institutional
2026-03-31,2454,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2540,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2474,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2368,Foreign_Investor,-688684.0,institutional
2026-03-31,2301,Investment_Trust,-9541.0,institutional
2026-03-31,2393,Dealer_Hedging,-52012.0,institutional
2026-03-31,2061,Investment_Trust,0.0,institutional
2026-03-31,4123,Foreign_Investor,106152.0,institutional
2026-03-31,3443,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1603,Dealer_self,4000.0,institutional
2026-03-31,3105,Foreign_Investor,-10192586.0,institutional
2026-03-31,1590,Dealer_Hedging,7648.0,institutional
2026-03-31,2007,Dealer_self,0.0,institutional
2026-03-31,4960,Dealer_self,-6966.0,institutional
2026-03-31,3707,Investment_Trust,0.0,institutional
2026-03-31,3209,Foreign_Investor,912108.0,institutional
2026-03-31,4968,Dealer_self,1471.0,institutional
2026-03-31,1217,Dealer_Hedging,0.0,institutional
2026-03-31,3141,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3189,Dealer_Hedging,-388528.0,institutional
2026-03-31,1609,Dealer_Hedging,-49825.0,institutional
2026-03-31,4966,Dealer_Hedging,1798.0,institutional
2026-03-31,1218,Foreign_Investor,118157.0,institutional
2026-03-31,4961,Dealer_Hedging,2566.0,institutional
2026-03-31,4119,Dealer_Hedging,1390.0,institutional
2026-03-31,3044,Dealer_self,21817.0,institutional
2026-03-31,3532,Foreign_Investor,-260976.0,institutional
2026-03-31,2006,Dealer_Hedging,312000.0,institutional
2026-03-31,2008,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3049,Investment_Trust,0.0,institutional
2026-03-31,3711,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3062,Dealer_Hedging,167849.0,institutional
2026-03-31,3691,Foreign_Investor,-36000.0,institutional
2026-03-31,3059,Investment_Trust,0.0,institutional
2026-03-31,3228,Investment_Trust,0.0,institutional
2026-03-31,3057,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1605,Foreign_Investor,-3008905.0,institutional
2026-03-31,4130,Dealer_Hedging,-4021.0,institutional
2026-03-31,3040,Dealer_self,-1000.0,institutional
2026-03-31,6669,Foreign_Dealer_Self,0.0,institutional
2026-03-31,6789,Dealer_self,-17000.0,institutional
2026-03-31,8210,Dealer_self,0.0,institutional
2026-03-31,3515,Dealer_Hedging,2548.0,institutional
2026-03-31,3597,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3045,Investment_Trust,617001.0,institutional
2026-03-31,3376,Dealer_Hedging,-67289.0,institutional
2026-03-31,1760,Dealer_self,3000.0,institutional
2026-03-31,1301,Dealer_Hedging,146378.0,institutional
2026-03-31,3596,Foreign_Investor,92963.0,institutional
2026-03-31,3047,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3048,Dealer_Hedging,-25223.0,institutional
2026-03-31,3518,Foreign_Investor,-133000.0,institutional
2026-03-31,1608,Dealer_Hedging,-84601.0,institutional
2026-03-31,4904,Foreign_Investor,-488769.0,institutional
2026-03-31,3037,Dealer_self,-427118.0,institutional
2026-03-31,5371,Dealer_Hedging,-23085.0,institutional
2026-03-31,6547,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1710,Dealer_Hedging,0.0,institutional
2026-03-31,2009,Dealer_Hedging,-23279.0,institutional
2026-03-31,3548,Foreign_Investor,-107000.0,institutional
2026-03-31,8044,Foreign_Dealer_Self,0.0,institutional
2026-03-31,1582,Foreign_Dealer_Self,0.0,institutional
2026-03-31,2002,Foreign_Investor,879361.0,institutional
2026-03-31,1711,Dealer_self,802.0,institutional
2026-03-31,4162,Investment_Trust,0.0,institutional
2026-03-31,1303,Investment_Trust,1427000.0,institutional
2026-03-31,3231,Dealer_Hedging,1473359.0,institutional
2026-03-31,3530,Dealer_Hedging,0.0,institutional
2026-03-31,1789,Dealer_Hedging,0.0,institutional
2026-03-31,3593,Dealer_self,0.0,institutional
2026-03-31,3661,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3533,Investment_Trust,160851.0,institutional
2026-03-31,4938,Foreign_Dealer_Self,0.0,institutional
2026-03-31,6803,Foreign_Dealer_Self,0.0,institutional
2026-03-31,3406,Investment_Trust,-3157.0,institutional
