date,Close,High,Low,Open,Volume
2026-07-10,321.0,321.0,321.0,321.0,0
2026-07-13,319.5,331.8999938964844,317.8999938964844,329.3999938964844,1810114
2026-07-14,311.1499938964844,319.1000061035156,296.3999938964844,317.8999938964844,3381412
2026-07-15,322.25,324.0,313.8999938964844,316.54998779296875,1601938
